name,addition,image,num_of_people,link,time_to_prepare,time_to_cook,guide
Canh bún,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/02/canh-bun/3ac5.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1577-canh-bun.html,Chuẩn bị: 10 phút,Thực hiện: 10 phút,"Rau muống: rửa sạch cắt khúc ngắn khoảng 4cm. Rửa sạch, để ráo."
Cà tím bung,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/02/ca-tim-bung/08a0.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1596-ca-tim-bung.html,Chuẩn bị: 10 phút,Thực hiện: 15 phút,"Cà tím thái miếng cau mỏng, ngâm nước pha muối để ra bớt nhựa và miếng cà trắng.Bìa đậu thái bao diêm nhỏ. Ba chỉ thái mỏng đều miếng."
Canh ngao nấu khế,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/02/canh-ngao-nau-khe/dbbc.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1595-canh-ngao-nau-khe.html,Chuẩn bị: 10 phút,Thực hiện: 10 phút,"Ngao ngâm nước muối loãng cho nhả hết bùn, cát. Rửa sạch, luộc chín tới và bóc lấy thịt."
Bắp bò thuôn hành răm,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/02/bap-bo-thuon-hanh-ram/9dbd.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1593-bap-bo-thuon-hanh-ram.html,Chuẩn bị: 15 phút,Thực hiện: 60 phút,"Lựa bắp bò chỗ có gân giắt vào thịt, thái quân cờ."
Lẩu gà rượu nếp,Riêng món lẩu gà này không dùng bất cứ loại rau gì ngoài mùi tàu và hành hoa. Ăn kèm với bún.,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/02/lau-ga-ruou-nep/41dc.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1594-lau-ga-ruou-nep.html,Chuẩn bị: 15 phút,Thực hiện: 35 phút,"Gà làm sạch, chặt miếng vuông bằng bao diêm."
Bò hầm,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/02/bo-ham/cb90.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1597-bo-ham.html,Chuẩn bị: 10 phút,Thực hiện: 15 phút,"Cần tây rửa sạch, tước bỏ phần xơ già. Cắt lát nhỏ, mỏng. Lấy 1 củ cà rốt, gọt vỏ cắt lát nhỏ như cần tây.Cho cần tây và cà rốt vào nồi (hoặc cho máy xay nhỏ, rồi xào xơ với dầu cho thơm, bỏ vào hầm rau sẽ nhanh mềm hơn)."
Vịt tiềm đậu đỏ,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/vit-tiem-dau-do/83d9.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1598-vit-tiem-dau-do.html,Chuẩn bị: 30 phút,Thực hiện: 60 phút,"Vịt tẩm ướp 1 ít màu hắc xì dầu, chiên sơ cho có màu. Rửa sạch."
Gân bò nấu bia,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/gan-bo-nau-bia/5394.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1602-gan-bo-nau-bia.html,Chuẩn bị: 30 phút,Thực hiện: 35 phút,"Cho gân bò, gừng, củ cải trắng vào nồi áp suất, đổ nước ngập gân bò, hầm khoảng 45 phút, vớt gân ra, cắt khúc vừa ăn."
Bò hầm cà chua,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/bo-ham-ca-chua/494e.jpg,3 - 4 người,http://www.amthuc365.vn/cong-thuc/1603-bo-ham-ca-chua.html,Chuẩn bị: 10 phút,Thực hiện: 30 phút,"Thịt bò rửa sạch, cắt miếng vuông vừa ăn. Cà chua thái múi cau. Cần tây cắt khúc, gừng thái lát, hành xanh thái nhỏ, tỏi lột vỏ đập giập."
Củ ấu hầm gà,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/cu-au-ham-ga/f05a.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1601-cu-au-ham-ga.html,Chuẩn bị: 15 phút,Thực hiện: 30 phút,"Đùi gà rửa sạch, ướp muối, tiêu. Chiên vàng chiên vàng, khử với rượu vang đỏ, để riêng một bên."
Canh thịt gà khổ qua,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/canh-thit-ga-kho-qua/50be.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1604-canh-thit-ga-kho-qua.html,Chuẩn bị: 10 phút,Thực hiện: 15 phút,"Thịt gà chặt miếng vừa ăn, ướp chút gia vị nước mắm, muối, bột nêm, tiêu cho thấm."
Canh hoa bí riêu cua,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/canh-hoa-bi-rieu-cua/50f8.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1606-canh-hoa-bi-rieu-cua.html,Chuẩn bị: 15 phút,Thực hiện: 15 phút,"Cua bóc mai, yếm, rửa sạch mùi hôi, giã nhỏ, lọc lấy nước, nêm ít hạt nêm.Bông bí tước bỏ xơ, xắt nhỏ."
Lẩu trái cây,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/lau-trai-cay/0c53.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1605-lau-trai-cay.html,Chuẩn bị: 20 phút,Thực hiện: 20 phút,Xương ống heo chần qua nước sôi cho sạch các chất bẩn.
Canh móng giò hầm củ sen,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/canh-mong-gio-ham-cu-sen/bf03.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1609-canh-mong-gio-ham-cu-sen.html,Chuẩn bị: 15 phút,Thực hiện: 40 phút,"Móng giò làm sạch, chặt miếng vừa ăn.Củ sen bỏ vỏ, cắt lát ngâm trong nước có vắt chanh cho trắng."
Cá chép nấu măng,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/ca-chep-nau-mang/963b.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1608-ca-chep-nau-mang.html,Chuẩn bị: 15 phút,Thực hiện: 20 phút,"Cá chép làm sạch, cắt khúc làm đôi hoặc ba."
Canh đậu phụ nấu hẹ,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/canh-dau-phu-nau-he/a261.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1600-canh-dau-phu-nau-he.html,Chuẩn bị: 5 phút,Thực hiện: 5 phút,"Cà chua rửa sạch, thái bổ cau. Hẹ rửa sạch, cắt khúc dài 3cm. Đậu thái miếng vuông nhỏ cỡ một đốt ngón tay."
Đậu ngự hầm khoai sọ,Đậu muốn nhanh mềm nên ngâm nước nóng. Để tay khô khi gọt vỏ khoai vì tay ướt sẽ bị khoai làm ngứa. Món này không rắc hành ngò vì sẽ mất vị đặc trưng.,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/dau-ngu-ham-khoai-so/9696.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1612-dau-ngu-ham-khoai-so.html,Chuẩn bị: 15 phút,Thực hiện: 20 phút,"Đậu ngự rửa sạch, ngâm nước cho mềm, luộc sơ."
Canh bầu,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/canh-bau/bfe3.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1599-canh-bau.html,Chuẩn bị: 5 phút,Thực hiện: 10 phút,"Đun sôi 1 tô rưỡi nước. Trong khi đó, dùng một nồi khác, phi hành với dầu cho vừa vàng thơm, cho tôm vào xào cho tôm chín vàng."
Canh mướp đắng nấu cá,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/canh-muop-dang-nau-ca/2c27.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1614-canh-muop-dang-nau-ca.html,Chuẩn bị: 15 phút,Thực hiện: 20 phút,"Cá rô đánh vảy, xát muối, rửa sạch, để ráo, thái lát dày 1,5cm. Bạn ướp cá với 1 thìa cà-phê, để thấm gia vị khoảng 10 phút."
Canh chua tôm đậu rồng,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/canh-chua-tom-dau-rong/950e.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1615-canh-chua-tom-dau-rong.html,Chuẩn bị: 10 phút,Thực hiện: 15 phút,"Đậu rồng cắt bỏ hai đầu, rửa sạch, để ráo, thái miếng xéo, dày 1cm."
Canh ghẹ rau muống,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/canh-ghe-rau-muong/b3ad.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1607-canh-ghe-rau-muong.html,Chuẩn bị: 15 phút,Thực hiện: 20 phút,"Ghẹ sơ chế rửa sạch, cắt đôi.Rau muống nhặt rửa sạch, bỏ bớt lá, vò qua hơi dập."
Canh rau củ thập cẩm,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/canh-rau-cu-thap-cam/0c64.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1610-canh-rau-cu-thap-cam.html,Chuẩn bị: 15 phút,Thực hiện: 20 phút,"Xương sườn rửa sạch rồi cho vào nồi, đun ngập nước."
Canh măng nấu rối,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/canh-mang-nau-roi/eca6.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1611-canh-mang-nau-roi.html,Chuẩn bị: 15 phút,Thực hiện: 20 phút,Măng khô ngâm và tước sợi.
Canh thịt gà đậu trắng khoai môn,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/canh-thit-ga-dau-trang-khoai-mon/9181.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1617-canh-thit-ga-dau-trang-khoai-mon.html,Chuẩn bị: 10 phút,Thực hiện: 30 phút,"Thịt gà rửa sạch, chặt miếng vuông, ướp hạt nêm khoảng 15 phút."
Đuôi lợn tiềm lê,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/duoi-lon-tiem-le/f96d.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1613-duoi-lon-tiem-le.html,Chuẩn bị: 20 phút,Thực hiện: 80 phút,"Bắp lợn rửa sạch, để ráo, thái miếng vừa ăn."
Canh gà nấm trứng,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/canh-ga-nam-trung/5030.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1619-canh-ga-nam-trung.html,Chuẩn bị: 30 phút,Thực hiện: 45 phút,Rửa sạch các loại rau của trước khi gọt cắt. Cà rốt thái mảnh.
Canh cá trắm nấu thịt gà,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/canh-ca-tram-nau-thit-ga/0ffe.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1621-canh-ca-tram-nau-thit-ga.html,Chuẩn bị: 15 phút,Thực hiện: 25 phút,"Cá trắm rửa sạch, lọc xương và da, chỉ lấy phần thịt. Xay cá thật nhuyễn rồi thêm tiêu, muối, một ít rượu trắng, một ít nước gừng giã với hành khô."
Canh mướp đắng nấu vải thiều,"Ngoài cánh gà, bạn có thể thay bằng tôm khô, sườn non, thịt thăn, mọc… Để thay đổi khẩu vị, ngoài gia vị, thỉnh thoảng bạn có thể dùng đường phèn để nêm nếm cho món canh.",http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/canh-muop-dang-nau-vai-thieu/365d.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1620-canh-muop-dang-nau-vai-thieu.html,Chuẩn bị: 10 phút,Thực hiện: 25 phút,"Cánh gà chặt thành miếng nhỏ, ướp với gia vị, hạt tiêu trắng, 3 thìa rượu gạo, 1 thìa nước tương."
Canh miến đậu phụ nhồi thịt,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/canh-mien-dau-phu-nhoi-thit/eb97.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1626-canh-mien-dau-phu-nhoi-thit.html,Chuẩn bị: 15 phút,Thực hiện: 15 phút,Miến cắt đoạn vừa ăn và ngâm với nước lạnh một lúc.
Canh ngao nấu chua,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/canh-ngao-nau-chua/39e3.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1616-canh-ngao-nau-chua.html,Chuẩn bị: 15 phút,Thực hiện: 15 phút,Về nhà việc đầu tiên là bạn hãy vo gạo nấu cơm nhưng đừng bỏ nước vo gạo đi mà giữ lại để ngâm ngao.
Tsukimi soba,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/tsukimi-soba/2d6d.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1618-tsukimi-soba.html,Chuẩn bị: 15 phút,Thực hiện: 15 phút,"Luộc mì theo chỉ dẫn trên bao bì. Mì luộc xong thì để ráo nước, giữ sợi mì cho nóng."
Canh ghẹ chua cay,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/canh-ghe-chua-cay/2407.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1622-canh-ghe-chua-cay.html,Chuẩn bị: 10 phút,Thực hiện: 30 phút,"Ghẹ rửa sạch, bóc bỏ yếm, gỡ rời mai, cắt ghẹ làm 2 phần."
Canh su hào hầm thịt bò,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/canh-su-hao-ham-thit-bo/0486.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1623-canh-su-hao-ham-thit-bo.html,Chuẩn bị: 15 phút,Thực hiện: 25 phút,"Thịt bò gân rửa sạch, thái miếng vừa ăn.Ướp thịt với gừng, nước mắm và tiêu xay khoảng 30 phút."
Canh xương hầm đậu,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/canh-xuong-ham-dau/78b3.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1624-canh-xuong-ham-dau.html,Chuẩn bị: 15 phút,Thực hiện: 40 phút,"Xương lợn rửa sạch, dội qua nước sôi để khử mùi và làm sạch hẳn."
Gà hầm khoai tây,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/ga-ham-khoai-tay/27e8.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1625-ga-ham-khoai-tay.html,Chuẩn bị: 10 phút,Thực hiện: 35 phút,"Thịt gà chặt miếng vừa ăn, nếu bạn dùng thịt ức gà hoàn toàn không có xương thì chỉ việc thái miếng vuông."
Lẩu Oden,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/lau-oden/e82b.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1628-lau-oden.html,Chuẩn bị: 20 phút,Thực hiện: 30 phút,"- Rau rong biển loại ngon: rửa sạch, cho vào ninh lấy nước dùng- Bột cá: cho vào cùng với rau rong biển.Gừng: nước gừng- Thịt đùi gà: bỏ da- Tôm viên: tôm xay cùng thịt lợn, vê viên.- Trứng gà: luộc chin bóc bỏ vỏ.- Gân bắp bò: sơ chế sạch, cắt miếng dầy, cho om cùng.- Củ khoai môn ép bánh: cắt miếng to ½ bao diêm.- Củ sen: gọt vỏ, cắt khoanh dầy 1cm.- Củ cải: gọt vỏ, cắt miếng to, dầy 2cm.- Đậu phụ: rán qua rửa xạch, cắt miếng to bằng bao diêm."
Lẩu mắm cá kèo Nam bộ,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/lau-mam-ca-keo-nam-bo/677d.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1631-lau-mam-ca-keo-nam-bo.html,Chuẩn bị: 20 phút,Thực hiện: 45 phút,"Cá kèo rửa sạch với muối, để ráo. Xương heo rửa sạch cho vào nồi, thêm 1, 5 lít nước hầm lấy nước dùng. Cho thêm nước dừa tươi, nấu sôi. Tiếp tục cho mắm sặc, mắm linh vào."
Cà ri đậu nành,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/ca-ri-dau-nanh/5342.png,N/A,http://www.amthuc365.vn/cong-thuc/1632-ca-ri-dau-nanh.html,Chuẩn bị: 20 phút,Thực hiện: 40 phút,"Đun sôi khoảng 4 tách nước với muối và ngâm các khối đậu nành ít nhất 10 phút. Cho đến khi các khối nên trở nên mềm, hãy để chúng sang một bên."
Lẩu Hột Vịt Lộn,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/lau-hot-vit-lon/e8e9.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1629-lau-hot-vit-lon.html,Chuẩn bị: 15 phút,Thực hiện: 25 phút,"Hột vịt lộn rửa sạch, luộc cho chín."
Lẩu uyên ương,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/lau-uyen-uong/864f.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1633-lau-uyen-uong.html,Chuẩn bị: 20 phút,Thực hiện: 45 phút,"Xương rửa sạch, cho vào nồi ninh lấy nước ngọt. Đổ nước xương vào nồi lẩu và cho các nguyên liệu vào để chế nước dùng, nêm vừa miệng. Các loại rau nhặt rửa sạch."
Móng heo hầm đậu phộng,"Để móng giò sạch sẽ, bạn rửa qua nước lạnh rồi nhúng qua nước sôi, cạo lại sẽ sạch lớp lông tơ trên móng. Đậu phộng nên ngâm nước lạnh trước 30 phút cho nhanh chín.",http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/mong-heo-ham-dau-phong/6c8f.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1635-mong-heo-ham-dau-phong.html,Chuẩn bị: 15 phút,Thực hiện: 45 phút,"Giò cạo sạch, bỏ móng, rửa sạch chặt khoanh nhỏ. Bắc chảo, cho giò heo vào chiên sơ cho vàng rồi cho vào nồi hầm chín với chút muối."
Đùi Cừu bia đỏ,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/dui-cuu-bia-do/e55d.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1636-dui-cuu-bia-do.html,Chuẩn bị: 15 phút,Thực hiện: 30 phút,"Xào bột ca-ry với bia đỏ, đùi cừu, lá rosmany, bơ."
Wakame soup,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/wakame-soup/de9e.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1634-wakame-soup.html,Chuẩn bị: 15 phút,Thực hiện: 25 phút,Wakame ngâm nước khoảng 15 phút vớt ra xã qua nước và để ráo.
"Canh bông hẹ, thịt bò",,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/canh-bong-he-thit-bo/ec61.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1638-canh-bong-he-thit-bo.html,Chuẩn bị: 5 phút,Thực hiện: 10 phút,"Thịt bò rửa sạch, để ráo, băm nhuyễn. Trộn đều thịt với giò sống, 1/2 thìa cà phê hạt nêm, 1/2 thìa cà phê tiêu, 1/2 thìa cà phê đường, 1 thìa súp dầu ăn. Vo hỗn hợp thịt bò thành viên tròn, đường kính 1,5cm."
Chân giò hầm hạt sen,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/chan-gio-ham-hat-sen/6ea6.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1641-chan-gio-ham-hat-sen.html,Chuẩn bị: 20 phút,Thực hiện: 50 phút,"Chân giò cạo thật sạch lông rồi ướp với hạt nêm, gia vị, hành khô băm nhỏ rồi cất vào tủ lạnh khoảng 2 giờ cho ngấm."
Miến lươn,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/mien-luon/d0a2.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1627-mien-luon.html,Chuẩn bị: 30 phút,Thực hiện: 45 phút,"Lươn tuốt sạch nhớt, lọc lấy thịt ướp gia vị, mắm, tiêu, bột gà."
Thỏ hầm hạt sen,"Hạt sen nên nấu từ nước lạnh sẽ mềm, bùi. Thịt thỏ có bán ở Metro, giá khoảng 120.000 đồng/kg.",http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/tho-ham-hat-sen/eb41.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1643-tho-ham-hat-sen.html,Chuẩn bị: 10 phút,Thực hiện: 30 phút,Hạt sen luộc hơi mềm. Súp-lơ thái miếng vừa ăn.
Canh măng móng giò,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/canh-mang-mong-gio/da66.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1637-canh-mang-mong-gio.html,Chuẩn bị: 30 phút,Thực hiện: 60 phút,"Chuẩn bị trước 2-3 ngày.Ngâm măng trong nước cho nở mềm.Mỗi ngày, khi vo gạo nấu cơm, chắt nước vo gạo để ngâm măng. Thay nước ngâm măng 1-2 lần/ngày.Có thể dùng nước ấm để ngâm măng khô trong những ngày quá lạnh hoặc ngâm măng trong vòng 3-5 ngày tùy theo điều kiện thời tiết."
Đuôi heo hầm kỷ tử,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/duoi-heo-ham-ky-tu/5183.png,N/A,http://www.amthuc365.vn/cong-thuc/1644-duoi-heo-ham-ky-tu.html,Chuẩn bị: 10 phút,Thực hiện: 30 phút,"Đuôi heo làm rửa sạch, chặt khúc 3cm."
Gà hầm nấm trắng,Nếu trong quá trình nấu thấy thịt gà hầm bị nổi váng đục thì có thể hớt váng đi cho nước hầm được trong.,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/04/03/ga-ham-nam-trang/cf58.jpg,N/A,http://www.amthuc365.vn/cong-thuc/1639-ga-ham-nam-trang.html,Chuẩn bị: 10 phút,Thực hiện: 50 phút,"Làm gà thật sạch. Loại bỏ những phần mỡ thừa. Nếu dùng thịt lợn thì cũng làm sạch miếng thịt, loại bỏ mỡ nếu có, và cắt thịt thành miếng to."
